store,n_samples_total,n_folds_used,w_raw_mean,w_raw_std,gain_mean,gain_median,gain_std,pos_ratio,select_flag,w_global,w_store_final
느티나무 셀프BBQ,1288,8,0.08750000000000001,0.19039432764659772,0.6314063324681891,0.0036140211766664265,1.3205201257969907,0.5,False,0.018750000000000006,0.018750000000000006
담하,2352,8,0.0,0.0,0.02427990442078265,0.0,0.06867394024998658,0.125,False,0.018750000000000006,0.018750000000000006
라그로타,1400,8,0.46875,0.2671777097203818,1.6015502713823286,0.8012754307157337,1.865063158153616,0.875,True,0.018750000000000006,0.26875
미라시아,1736,8,0.1625,0.2669269563007828,0.8858313866675864,0.007893108127561277,1.747455643824218,0.5,False,0.018750000000000006,0.018750000000000006
연회장,1288,8,0.0,0.0,0.06600898252200338,0.0,0.1867015966421315,0.125,False,0.018750000000000006,0.018750000000000006
카페테리아,1344,8,0.2375,0.4405759217854998,1.4725626795356774,0.0,2.7441162362881975,0.25,False,0.018750000000000006,0.018750000000000006
포레스트릿,672,8,0.15000000000000002,0.2939873661036668,2.4290749510995324,0.16441768153540437,4.93016630161916,0.5,False,0.018750000000000006,0.018750000000000006
